GameID,Half,PlayerID,FrameID,Time,GameClock,Speed,AccelImpulse,AccelLoad,AccelX,AccelY,AccelZ,Longitude,Latitude
4,1,18,3078,12/30/1899 10:11:16 AM,12/30/1899 12:05:07 AM,0.3194447,4.6111148,0.001578122,0.385,-0.8975,0.4175,-82.349544322,48.442941351
4,1,18,1717,12/30/1899 10:09:00 AM,12/30/1899 12:02:51 AM,0,4.6388926,0.001714544,0.0975,-0.82,0.62875,-82.349555232,48.443029963
4,1,18,3638,12/30/1899 10:12:12 AM,12/30/1899 12:06:03 AM,0.93333408,4.6388926,0.007056901,-0.5975,0.82375,1.10875,-82.349442594,48.442992489
4,1,18,1547,12/30/1899 10:08:43 AM,12/30/1899 12:02:34 AM,1.58611238,4.6666704,0.013869972,0.285,-1.435,0.50625,-82.349495172,48.443031988
4,1,18,1752,12/30/1899 10:09:03 AM,12/30/1899 12:02:55 AM,0,4.6666704,0.006306634,0.58375,-1.08625,0.47375,-82.349548757,48.443033363
4,1,18,2641,12/30/1899 10:10:32 AM,12/30/1899 12:04:24 AM,4.07778104,4.6666704,0.091730696,-0.3525,-1.43375,0.24625,-82.349425757,48.443026645
4,1,18,3882,12/30/1899 10:12:36 AM,12/30/1899 12:06:28 AM,1.32500106,4.6666704,0.012036262,0.08875,-1.5025,0.28125,-82.349430545,48.443006608
4,1,18,1552,12/30/1899 10:08:43 AM,12/30/1899 12:02:35 AM,1.68333468,4.6944482,0.017858980,-0.1275,-0.26,0.255,-82.349501032,48.443031542
4,1,18,1818,12/30/1899 10:09:10 AM,12/30/1899 12:03:01 AM,3.43611386,4.6944482,0.164171200,0.5025,-2.3375,0.86125,-82.349422111,48.443029724
4,1,18,4587,12/30/1899 10:13:47 AM,12/30/1899 12:07:38 AM,0.46944482,4.6944482,0.002177690,0.0625,-1.08625,0.15375,-82.349300594,48.443233720
4,1,18,1506,12/30/1899 10:08:39 AM,12/30/1899 12:02:30 AM,1.34444552,4.722226,0.014707767,-0.15125,-1.4225,0.36125,-82.349433712,48.443030230
4,1,18,1436,12/30/1899 10:08:32 AM,12/30/1899 12:02:23 AM,3.21111368,4.7500038,0.054921744,0.19625,-1.50375,0.9175,-82.349527875,48.443022351
4,1,18,1766,12/30/1899 10:09:05 AM,12/30/1899 12:02:56 AM,0.47500038,4.7500038,0.005717880,0.04875,-0.99,0.375,-82.349552306,48.443032346
4,1,18,3346,12/30/1899 10:11:43 AM,12/30/1899 12:05:34 AM,0.48055594,4.8055594,0.006515304,-0.32875,0.1675,0.86875,-82.349440486,48.442993422
4,1,18,1442,12/30/1899 10:08:32 AM,12/30/1899 12:02:24 AM,4.21667004,4.861115,0.068019408,0.9375,-1.8075,0.64375,-82.349505852,48.443021085
4,1,18,2618,12/30/1899 10:10:30 AM,12/30/1899 12:04:21 AM,3.8750031,4.861115,0.048585841,-0.30125,-1.47625,0.9875,-82.349517368,48.443021957
4,1,18,2091,12/30/1899 10:09:37 AM,12/30/1899 12:03:29 AM,4.41111464,4.9444484,0.059193288,0.25875,-0.695,0.4425,-82.349426466,48.443016905
4,1,18,3381,12/30/1899 10:11:46 AM,12/30/1899 12:05:38 AM,1.67222356,5.000004,0.023555923,0.485,0.7875,1.9125,-82.349444906,48.442987415
4,1,18,503,12/30/1899 10:06:59 AM,12/30/1899 12:00:50 AM,4.75833714,5.0555596,0.079712350,0.4525,-1.73875,0.30875,-82.349508685,48.443037690
4,1,18,3642,12/30/1899 10:12:12 AM,12/30/1899 12:06:04 AM,1.95000156,5.0555596,0.038042847,0.82875,1.30375,1.68875,-82.349446321,48.442988418
4,1,18,1511,12/30/1899 10:08:39 AM,12/30/1899 12:02:31 AM,2.21111288,5.0833374,0.053421830,0.03125,-1.05625,0.53,-82.349440985,48.443030799
4,1,18,822,12/30/1899 10:07:30 AM,12/30/1899 12:01:22 AM,4.68333708,5.1111152,0.032521373,0.40875,0.2375,0.085,-82.349443488,48.443009922
4,1,18,833,12/30/1899 10:07:31 AM,12/30/1899 12:01:23 AM,3.91111424,5.1111152,0.022898373,0.145,-0.44625,0.1875,-82.349406468,48.443002859
4,1,18,834,12/30/1899 10:07:32 AM,12/30/1899 12:01:23 AM,3.91111424,5.1111152,0.049494993,0.28125,-0.32625,0.22375,-82.349406468,48.443002859
4,1,18,1056,12/30/1899 10:07:54 AM,12/30/1899 12:01:45 AM,5.65833786,5.138893,0.107706343,-0.3575,-1.40625,1.09125,-82.349473552,48.443008804
4,1,18,1538,12/30/1899 10:08:42 AM,12/30/1899 12:02:33 AM,1.34444552,5.1944486,0.017826448,-0.12375,-0.8625,0.145,-82.349482483,48.443032617
4,1,18,1508,12/30/1899 10:08:39 AM,12/30/1899 12:02:30 AM,2.13333504,5.2500042,0.038742145,0.25,-1.4875,0.54625,-82.349437232,48.443030563
4,1,18,521,12/30/1899 10:07:00 AM,12/30/1899 12:00:52 AM,4.4166702,5.277782,0.105890550,0.2475,-1.73375,0.235,-82.349430225,48.443021771
4,1,18,3702,12/30/1899 10:12:18 AM,12/30/1899 12:06:10 AM,0.38055586,5.277782,0.003215670,-0.03875,-0.9525,0.32,-82.349444293,48.442982683
4,1,18,1512,12/30/1899 10:08:39 AM,12/30/1899 12:02:31 AM,1.6805569,5.3055598,0.016530556,0.00375,-1.73875,0.5575,-82.349442713,48.443030910
4,1,18,1527,12/30/1899 10:08:41 AM,12/30/1899 12:02:32 AM,2.222224,5.3055598,0.045069188,0.2775,-1.5275,0.46,-82.349465420,48.443032068
4,1,18,1833,12/30/1899 10:09:11 AM,12/30/1899 12:03:03 AM,0.9027785,5.3055598,0.006024592,0.4625,-0.8175,0.16,-82.349397576,48.443031716
4,1,18,1834,12/30/1899 10:09:12 AM,12/30/1899 12:03:03 AM,0.9027785,5.3055598,0.024164622,0.3775,-1.0125,0.08875,-82.349397576,48.443031716
4,1,18,3358,12/30/1899 10:11:44 AM,12/30/1899 12:05:35 AM,0,5.3333376,0.003061305,-0.06625,-0.90375,0.42625,-82.349446466,48.442995813
4,1,18,1516,12/30/1899 10:08:40 AM,12/30/1899 12:02:31 AM,1.46111228,5.3611154,0.018625026,0.23125,-0.71625,0.41375,-82.349448327,48.443031261
4,1,18,1823,12/30/1899 10:09:10 AM,12/30/1899 12:03:02 AM,3.07222468,5.3888932,0.024506606,-0.25625,0.20125,-0.02375,-82.349408524,48.443030098
4,1,18,1824,12/30/1899 10:09:11 AM,12/30/1899 12:03:02 AM,3.07222468,5.3888932,0.117191375,0.28,-2.1075,0.5825,-82.349408524,48.443030098
4,1,18,3596,12/30/1899 10:12:08 AM,12/30/1899 12:05:59 AM,0.53888932,5.3888932,0.006387780,-0.0175,0.36125,0.9775,-82.349442497,48.442990492
4,1,18,2927,12/30/1899 10:11:01 AM,12/30/1899 12:04:52 AM,0,5.416671,0.006508868,0.14,0.4,0.90875,-82.349532035,48.443007021
4,1,18,2357,12/30/1899 10:10:04 AM,12/30/1899 12:03:55 AM,4.42778132,5.4444488,0.028466028,0.165,-0.11625,0.2875,-82.349429433,48.443018480
4,1,18,798,12/30/1899 10:07:28 AM,12/30/1899 12:01:19 AM,2.34444632,5.4722266,0.047343285,0.01125,-0.145,0.50125,-82.349534494,48.443026415
4,1,18,2093,12/30/1899 10:09:37 AM,12/30/1899 12:03:29 AM,4.21667004,5.4722266,0.033695995,-0.2125,-0.26375,-0.04,-82.349418098,48.443017003
4,1,18,2094,12/30/1899 10:09:38 AM,12/30/1899 12:03:29 AM,4.21667004,5.4722266,0.023764142,-0.16375,0.18125,-0.01375,-82.349418098,48.443017003
4,1,18,801,12/30/1899 10:07:28 AM,12/30/1899 12:01:20 AM,3.08055802,5.5277822,0.057799484,-0.14,-0.49625,0.55625,-82.349527064,48.443025374
4,1,18,2612,12/30/1899 10:10:29 AM,12/30/1899 12:04:21 AM,2.76944666,5.5277822,0.036087154,0.04,-1.1875,1.015,-82.349538121,48.443023364
4,1,18,17,12/30/1899 10:06:10 AM,12/30/1899 12:00:01 AM,4.3750035,5.6388934,0.111412576,-0.2875,-0.5925,-0.08625,-82.349487190,48.443023190
4,1,18,1528,12/30/1899 10:08:41 AM,12/30/1899 12:02:32 AM,1.65555688,5.6666712,0.014749214,0.27125,-1.46875,0.56875,-82.349467269,48.443032137
4,1,18,491,12/30/1899 10:06:57 AM,12/30/1899 12:00:49 AM,1.77500142,5.7222268,0.032678341,-0.36625,-0.005000000,-0.003750000,-82.349553875,48.443041471
4,1,18,1998,12/30/1899 10:09:28 AM,12/30/1899 12:03:19 AM,0.45000036,5.7222268,0.002981063,0.38375,-0.8725,0.4625,-82.349545335,48.443022481
4,1,18,2373,12/30/1899 10:10:06 AM,12/30/1899 12:03:57 AM,2.35833522,5.7777824,0.007787122,-0.105,-0.065,-0.0925,-82.349385721,48.443023712
4,1,18,3382,12/30/1899 10:11:46 AM,12/30/1899 12:05:38 AM,2.2500018,5.7777824,0.049381586,1.66625,0.8325,0.30375,-82.349446077,48.442986544
4,1,18,1806,12/30/1899 10:09:09 AM,12/30/1899 12:03:00 AM,5.31667092,5.833338,0.057053049,-0.41,-0.010000000,0.19625,-82.349471513,48.443028880
4,1,18,766,12/30/1899 10:07:25 AM,12/30/1899 12:01:16 AM,0,5.8611158,0.003042859,0.17375,-1.04875,0.24125,-82.349549205,48.443027733
4,1,18,2351,12/30/1899 10:10:03 AM,12/30/1899 12:03:55 AM,4.8472261,5.9166714,0.063558195,0.415,-0.01,0.4775,-82.349454373,48.443018361
4,1,18,1072,12/30/1899 10:07:55 AM,12/30/1899 12:01:47 AM,4.38055906,5.972227,0.036371582,0.19125,-0.145,0.185,-82.349407235,48.442996378
4,1,19,12,12/30/1899 10:06:09 AM,12/30/1899 12:00:01 AM,0,0,0.002558926,-0.1425,-0.85375,-0.63125,-82.349675747,48.442550094
4,1,19,13,12/30/1899 10:06:09 AM,12/30/1899 12:00:01 AM,0,0,0.001809839,-0.0475,-0.8775,-0.64,-82.349675582,48.442550388
4,1,19,15,12/30/1899 10:06:10 AM,12/30/1899 12:00:01 AM,0,0,0.001477391,-0.08,-0.935,-0.565,-82.349675459,48.442550492
4,1,19,14,12/30/1899 10:06:10 AM,12/30/1899 12:00:01 AM,0,0,0.001652167,-0.03875,-0.885,-0.63625,-82.349675582,48.442550388
4,1,19,17,12/30/1899 10:06:10 AM,12/30/1899 12:00:01 AM,0,0,0.002476414,0.0325,-1.00125,-0.45625,-82.349675296,48.442550127
4,1,19,18,12/30/1899 10:06:10 AM,12/30/1899 12:00:01 AM,0,0,0.001780754,0.045,-1.02125,-0.44,-82.349675198,48.442550032
4,1,19,23,12/30/1899 10:06:10 AM,12/30/1899 12:00:02 AM,0,0,0.002979272,-0.15,-0.90375,-0.555,-82.349674985,48.442548460
4,1,19,20,12/30/1899 10:06:10 AM,12/30/1899 12:00:02 AM,0,0,0.002455548,-0.1375,-0.93625,-0.50125,-82.349675146,48.442549865
4,1,19,22,12/30/1899 10:06:10 AM,12/30/1899 12:00:02 AM,0,0,0.003697705,-0.12625,-0.915,-0.57,-82.349675064,48.442549005
4,1,19,28,12/30/1899 10:06:11 AM,12/30/1899 12:00:02 AM,0,0,0.001513293,-0.01875,-0.97875,-0.4575,-82.349675584,48.442546802
4,1,19,25,12/30/1899 10:06:11 AM,12/30/1899 12:00:02 AM,0,0,0.002141760,-0.0175,-1.07875,-0.42875,-82.349675047,48.442547528
4,1,19,24,12/30/1899 10:06:11 AM,12/30/1899 12:00:02 AM,0,0,0.003846618,-0.01375,-1.01125,-0.43375,-82.349674985,48.442548460
4,1,19,33,12/30/1899 10:06:11 AM,12/30/1899 12:00:03 AM,0,0,0.003407606,-0.2525,-0.815,-0.63625,-82.349674816,48.442546486
4,1,19,32,12/30/1899 10:06:11 AM,12/30/1899 12:00:03 AM,0,0,0.002054451,-0.0025,-0.87375,-0.5475,-82.349675068,48.442546614
4,1,19,30,12/30/1899 10:06:11 AM,12/30/1899 12:00:03 AM,0,0,0.002294227,0.05375,-0.96625,-0.4925,-82.349675463,48.442546687
4,1,19,37,12/30/1899 10:06:12 AM,12/30/1899 12:00:03 AM,0,0,0.002364510,-0.48375,-0.51875,-0.87625,-82.349673254,48.442545027
4,1,19,35,12/30/1899 10:06:12 AM,12/30/1899 12:00:03 AM,0,0,0.002657000,-0.475,-0.6025,-0.8225,-82.349674048,48.442546098
4,1,19,34,12/30/1899 10:06:12 AM,12/30/1899 12:00:03 AM,0,0,0.003043668,-0.40625,-0.68875,-0.74625,-82.349674816,48.442546486
4,1,19,65,12/30/1899 10:06:15 AM,12/30/1899 12:00:06 AM,0.555556,0,0.003920259,-0.20625,-1.08375,-0.27125,-82.349680112,48.442536855
4,1,19,75,12/30/1899 10:06:16 AM,12/30/1899 12:00:07 AM,0.36388918,0,0.003648744,0.27625,-1.08875,0.125,-82.349679408,48.442540308
4,1,19,97,12/30/1899 10:06:18 AM,12/30/1899 12:00:09 AM,0,0,0.003303001,-0.445,-0.8075,-0.645,-82.349677895,48.442542428
4,1,19,95,12/30/1899 10:06:18 AM,12/30/1899 12:00:09 AM,0,0,0.002528792,-0.32125,-0.815,-0.65,-82.349677664,48.442543047
4,1,19,103,12/30/1899 10:06:18 AM,12/30/1899 12:00:10 AM,0,0,0.001213343,-0.40125,-0.88125,-0.50625,-82.349676358,48.442541439
4,1,19,104,12/30/1899 10:06:19 AM,12/30/1899 12:00:10 AM,0,0,0.001211516,-0.39625,-0.91875,-0.4725,-82.349676358,48.442541439
4,1,19,105,12/30/1899 10:06:19 AM,12/30/1899 12:00:10 AM,0,0,0.001453122,-0.3225,-0.9325,-0.44625,-82.349675647,48.442540802
4,1,19,107,12/30/1899 10:06:19 AM,12/30/1899 12:00:10 AM,0,0,0.000875000,-0.30625,-0.975,-0.38875,-82.349675063,48.442540409
4,1,19,108,12/30/1899 10:06:19 AM,12/30/1899 12:00:10 AM,0,0,0.001771355,-0.27,-0.98125,-0.37625,-82.349674797,48.442540259
4,1,19,110,12/30/1899 10:06:19 AM,12/30/1899 12:00:11 AM,0,0,0.001633062,-0.4175,-0.99125,-0.35,-82.349674566,48.442539852
4,1,19,112,12/30/1899 10:06:19 AM,12/30/1899 12:00:11 AM,0,0,0.001426777,-0.34875,-0.94875,-0.42125,-82.349674442,48.442539546
4,1,19,113,12/30/1899 10:06:19 AM,12/30/1899 12:00:11 AM,0,0,0.001320060,-0.34625,-0.93875,-0.405,-82.349674272,48.442539457
4,1,19,114,12/30/1899 10:06:20 AM,12/30/1899 12:00:11 AM,0,0,0.001766320,-0.39375,-0.9425,-0.43375,-82.349674272,48.442539457
4,1,19,115,12/30/1899 10:06:20 AM,12/30/1899 12:00:11 AM,0,0,0.000905330,-0.3575,-0.96875,-0.43125,-82.349673735,48.442539298
4,1,19,118,12/30/1899 10:06:20 AM,12/30/1899 12:00:11 AM,0,0,0.001475390,-0.3125,-0.9275,-0.5025,-82.349672597,48.442539532
4,1,19,117,12/30/1899 10:06:20 AM,12/30/1899 12:00:11 AM,0,0,0.001008883,-0.31125,-0.9575,-0.46875,-82.349673042,48.442539338
4,1,19,122,12/30/1899 10:06:20 AM,12/30/1899 12:00:12 AM,0,0,0.002582956,-0.31875,-0.88,-0.54625,-82.349671051,48.442540720
4,1,19,120,12/30/1899 10:06:20 AM,12/30/1899 12:00:12 AM,0,0,0.001747261,-0.31375,-0.88125,-0.55625,-82.349671810,48.442540159
4,1,19,123,12/30/1899 10:06:20 AM,12/30/1899 12:00:12 AM,0,0,0.003078066,-0.2175,-0.82,-0.6475,-82.349670586,48.442540953
4,1,19,128,12/30/1899 10:06:21 AM,12/30/1899 12:00:12 AM,0,0,0.002218177,-0.59,-0.2725,-0.9525,-82.349668621,48.442541215
4,1,19,127,12/30/1899 10:06:21 AM,12/30/1899 12:00:12 AM,0,0,0.002524361,-0.4875,-0.35375,-0.93,-82.349669284,48.442541259
4,1,19,125,12/30/1899 10:06:21 AM,12/30/1899 12:00:12 AM,0,0,0.002919982,-0.39,-0.56875,-0.75,-82.349670017,48.442541322
4,1,19,124,12/30/1899 10:06:21 AM,12/30/1899 12:00:12 AM,0,0,0.002614863,-0.31,-0.7,-0.71,-82.349670586,48.442540953
4,1,19,130,12/30/1899 10:06:21 AM,12/30/1899 12:00:13 AM,0,0,0.001018283,-0.50125,-0.2475,-0.9725,-82.349667259,48.442541142
4,1,19,132,12/30/1899 10:06:21 AM,12/30/1899 12:00:13 AM,0,0,0.001081285,-0.41625,-0.27125,-0.93625,-82.349666069,48.442540971
4,1,19,135,12/30/1899 10:06:22 AM,12/30/1899 12:00:13 AM,0,0,0.001918806,-0.52375,-0.27625,-0.92875,-82.349664425,48.442540869
4,1,19,142,12/30/1899 10:06:22 AM,12/30/1899 12:00:14 AM,0,0,0.003089172,-0.7475,-0.27,-0.7875,-82.349666005,48.442538985
4,1,19,143,12/30/1899 10:06:22 AM,12/30/1899 12:00:14 AM,0,0,0.003587702,-0.58875,-0.48875,-0.71,-82.349666593,48.442538772
4,1,19,140,12/30/1899 10:06:22 AM,12/30/1899 12:00:14 AM,0,0,0.002435098,-0.53875,-0.24875,-0.965,-82.349665078,48.442539786
4,1,19,144,12/30/1899 10:06:23 AM,12/30/1899 12:00:14 AM,0,0,0.002915105,-0.455,-0.68375,-0.60625,-82.349666593,48.442538772
4,1,19,145,12/30/1899 10:06:23 AM,12/30/1899 12:00:14 AM,0,0,0.002684994,-0.42375,-0.86,-0.43,-82.349667532,48.442538790
4,1,19,147,12/30/1899 10:06:23 AM,12/30/1899 12:00:14 AM,0,0,0.002742511,-0.355,-1.10875,-0.2525,-82.349668181,48.442539412
4,1,19,148,12/30/1899 10:06:23 AM,12/30/1899 12:00:14 AM,0,0,0.002464771,-0.2925,-1.06,-0.23625,-82.349668629,48.442539889
4,1,19,150,12/30/1899 10:06:23 AM,12/30/1899 12:00:15 AM,0,0,0.003231834,-0.10625,-1.0025,-0.17375,-82.349669475,48.442540928
4,1,19,165,12/30/1899 10:06:25 AM,12/30/1899 12:00:16 AM,0,0,0.002268375,-0.12375,-1.14875,-0.0025,-82.349674651,48.442543122
4,1,19,167,12/30/1899 10:06:25 AM,12/30/1899 12:00:16 AM,0,0,0.003031224,-0.075,-1.07625,-0.1625,-82.349675873,48.442543710
4,1,19,168,12/30/1899 10:06:25 AM,12/30/1899 12:00:16 AM,0,0,0.002426621,-0.0675,-1.03625,-0.25375,-82.349676669,48.442543980
4,1,19,178,12/30/1899 10:06:26 AM,12/30/1899 12:00:17 AM,0,0,0.002972014,0.3525,-0.945,-0.36625,-82.349677917,48.442542732
4,1,19,182,12/30/1899 10:06:26 AM,12/30/1899 12:00:18 AM,0,0,0.004122083,-0.17,-1.09375,-0.335,-82.349677738,48.442541028
4,1,19,180,12/30/1899 10:06:26 AM,12/30/1899 12:00:18 AM,0,0,0.003179143,0.29875,-0.94875,-0.38875,-82.349677830,48.442541939
4,1,19,203,12/30/1899 10:06:28 AM,12/30/1899 12:00:20 AM,0,0,0.005709874,-0.0725,-1.2175,-0.25,-82.349681954,48.442538168
4,1,19,205,12/30/1899 10:06:29 AM,12/30/1899 12:00:20 AM,0,0,0.005690658,-0.28625,-1.01125,-0.2125,-82.349680334,48.442538030
4,1,19,204,12/30/1899 10:06:29 AM,12/30/1899 12:00:20 AM,0,0,0.002931061,-0.20375,-0.95625,-0.2175,-82.349681954,48.442538168
4,1,19,222,12/30/1899 10:06:30 AM,12/30/1899 12:00:22 AM,0,0,0.003022713,-0.1825,-1.09625,-0.25875,-82.349680115,48.442536742
4,1,19,223,12/30/1899 10:06:30 AM,12/30/1899 12:00:22 AM,0,0,0.004255674,-0.15125,-1.04375,-0.21875,-82.349680418,48.442536253
4,1,19,220,12/30/1899 10:06:30 AM,12/30/1899 12:00:22 AM,0,0,0.002760559,-0.07125,-1.065,-0.28,-82.349679556,48.442537143
4,1,19,224,12/30/1899 10:06:31 AM,12/30/1899 12:00:22 AM,0,0,0.002087005,-0.09,-1.1275,-0.17125,-82.349680418,48.442536253
4,1,19,225,12/30/1899 10:06:31 AM,12/30/1899 12:00:22 AM,0,0,0.002731292,-0.03875,-1.08875,-0.1525,-82.349680068,48.442535134
4,1,19,242,12/30/1899 10:06:32 AM,12/30/1899 12:00:24 AM,0,0,0.005269835,-0.21875,-1.11875,-0.0925,-82.349671382,48.442526794
4,1,19,240,12/30/1899 10:06:32 AM,12/30/1899 12:00:24 AM,0,0,0.002177201,-0.21625,-1.035,-0.14875,-82.349671609,48.442528106
4,1,19,243,12/30/1899 10:06:32 AM,12/30/1899 12:00:24 AM,0,0,0.013073043,0.2075,-1.165,-0.13125,-82.349670978,48.442526163
4,1,19,244,12/30/1899 10:06:33 AM,12/30/1899 12:00:24 AM,0,0,0.003078723,0.1075,-0.96625,-0.11875,-82.349670978,48.442526163
4,1,19,247,12/30/1899 10:06:33 AM,12/30/1899 12:00:24 AM,0,0,0.002103978,0.17,-1.05375,-0.0525,-82.349669152,48.442524776
4,1,19,252,12/30/1899 10:06:33 AM,12/30/1899 12:00:25 AM,0,0,0.002426800,-0.3,-1.08875,-0.00625,-82.349669030,48.442526437
4,1,19,253,12/30/1899 10:06:33 AM,12/30/1899 12:00:25 AM,0,0,0.002569479,-0.24375,-1.11125,0.02625,-82.349669023,48.442527083
4,1,19,254,12/30/1899 10:06:34 AM,12/30/1899 12:00:25 AM,0,0,0.004366150,-0.2575,-1.1625,-0.02625,-82.349669023,48.442527083
4,1,19,265,12/30/1899 10:06:35 AM,12/30/1899 12:00:26 AM,0,0,0.001574469,0.00875,-1.09875,-0.08,-82.349662228,48.442530070
4,1,19,270,12/30/1899 10:06:35 AM,12/30/1899 12:00:27 AM,0,0,0.001998265,-0.05375,-1.0875,-0.13875,-82.349659204,48.442531412
4,1,19,282,12/30/1899 10:06:36 AM,12/30/1899 12:00:28 AM,0,0,0.001176777,-0.09,-1.09375,-0.08375,-82.349654078,48.442535632
4,1,19,288,12/30/1899 10:06:37 AM,12/30/1899 12:00:28 AM,0,0,0.014175079,-0.1675,-1.09125,-0.0275,-82.349654558,48.442536609
4,1,19,287,12/30/1899 10:06:37 AM,12/30/1899 12:00:28 AM,0,0,0.007312682,-0.14625,-1.10125,-0.04,-82.349654536,48.442536451
4,1,19,285,12/30/1899 10:06:37 AM,12/30/1899 12:00:28 AM,0,0,0.001185660,-0.11875,-1.10125,-0.045,-82.349654430,48.442536199
4,1,19,290,12/30/1899 10:06:37 AM,12/30/1899 12:00:29 AM,0,0,0.001423613,-0.195,-1.095,-0.01125,-82.349654532,48.442537200
4,1,19,293,12/30/1899 10:06:37 AM,12/30/1899 12:00:29 AM,0,0,0.001103553,-0.17375,-1.1075,0.0025,-82.349654454,48.442537691
4,1,19,292,12/30/1899 10:06:37 AM,12/30/1899 12:00:29 AM,0,0,0.001548613,-0.17375,-1.09375,0.00375,-82.349654428,48.442537644
4,1,19,294,12/30/1899 10:06:38 AM,12/30/1899 12:00:29 AM,0,0,0.001508486,-0.175,-1.09,0.01125,-82.349654454,48.442537691
4,1,19,295,12/30/1899 10:06:38 AM,12/30/1899 12:00:29 AM,0,0,0.001758482,-0.16375,-1.10875,0.02625,-82.349654924,48.442537529
4,1,19,297,12/30/1899 10:06:38 AM,12/30/1899 12:00:29 AM,0,0,0.001719578,-0.135,-1.1075,0.03875,-82.349655652,48.442537369
4,1,19,298,12/30/1899 10:06:38 AM,12/30/1899 12:00:29 AM,0,0,0.003161825,-0.1325,-1.085,0.065,-82.349656156,48.442537245
4,1,19,302,12/30/1899 10:06:38 AM,12/30/1899 12:00:30 AM,0,0,0.001463343,-0.165,-1.08625,0.07875,-82.349658339,48.442536241
4,1,19,300,12/30/1899 10:06:38 AM,12/30/1899 12:00:30 AM,0,0,0.001707107,-0.16125,-1.10375,0.1,-82.349657226,48.442536719
4,1,19,303,12/30/1899 10:06:38 AM,12/30/1899 12:00:30 AM,0,0,0.001891124,-0.145,-1.10375,0.09125,-82.349658946,48.442536156
4,1,19,304,12/30/1899 10:06:39 AM,12/30/1899 12:00:30 AM,0,0,0.001155330,-0.1675,-1.09875,0.10875,-82.349658946,48.442536156
4,1,19,305,12/30/1899 10:06:39 AM,12/30/1899 12:00:30 AM,0,0,0.001626246,-0.13625,-1.09625,0.10875,-82.349659619,48.442536164
4,1,19,308,12/30/1899 10:06:39 AM,12/30/1899 12:00:30 AM,0,0,0.001741846,-0.1225,-1.0925,0.13625,-82.349660547,48.442536457
4,1,19,313,12/30/1899 10:06:39 AM,12/30/1899 12:00:31 AM,0,0,0.001594754,-0.1775,-1.0925,0.2625,-82.349659206,48.442534700
4,1,19,312,12/30/1899 10:06:39 AM,12/30/1899 12:00:31 AM,0,0,0.002649501,-0.17375,-1.09375,0.27,-82.349659411,48.442535081
4,1,19,310,12/30/1899 10:06:39 AM,12/30/1899 12:00:31 AM,0,0,0.002230501,-0.1325,-1.075,0.1375,-82.349660079,48.442535978
4,1,19,314,12/30/1899 10:06:40 AM,12/30/1899 12:00:31 AM,0,0,0.001680853,-0.19125,-1.0875,0.2525,-82.349659206,48.442534700
4,1,19,330,12/30/1899 10:06:41 AM,12/30/1899 12:00:33 AM,0,0,0.002747500,0.0725,-1.1075,0.2275,-82.349657063,48.442533135
4,1,19,357,12/30/1899 10:06:44 AM,12/30/1899 12:00:35 AM,0,0,0.001371836,-0.16,-1.0875,0.10625,-82.349644999,48.442540722
4,1,19,420,12/30/1899 10:06:50 AM,12/30/1899 12:00:42 AM,0,0,0.00025,-0.1375,-1.1,0.07125,-82.349636798,48.442537206
4,1,19,468,12/30/1899 10:06:55 AM,12/30/1899 12:00:46 AM,0,0,0.003729494,0.31125,-0.1575,-0.875,-82.349649436,48.442540734
4,1,19,467,12/30/1899 10:06:55 AM,12/30/1899 12:00:46 AM,0,0,0.003163763,0.34375,0.06125,-0.9925,-82.349649777,48.442540130
4,1,19,465,12/30/1899 10:06:55 AM,12/30/1899 12:00:46 AM,0,0,0.003352261,0.55125,0.1125,-1.315,-82.349650548,48.442539009
4,1,19,472,12/30/1899 10:06:55 AM,12/30/1899 12:00:47 AM,0,0,0.013659857,0.04625,-0.91875,-0.65125,-82.349648052,48.442541191
4,1,19,470,12/30/1899 10:06:55 AM,12/30/1899 12:00:47 AM,0,0,0.002620578,0.31625,-0.5575,-0.755,-82.349648984,48.442541399
4,1,19,477,12/30/1899 10:06:56 AM,12/30/1899 12:00:47 AM,0,0,0.016023627,-0.145,-1.2875,-0.35625,-82.349647409,48.442541378
4,1,19,473,12/30/1899 10:06:56 AM,12/30/1899 12:00:47 AM,0,0,0.006180670,-0.07125,-0.8775,-0.52125,-82.349647567,48.442541020
4,1,19,475,12/30/1899 10:06:56 AM,12/30/1899 12:00:47 AM,0,0,0.002037812,-0.04,-0.96625,-0.33875,-82.349647536,48.442541042
4,1,19,478,12/30/1899 10:06:56 AM,12/30/1899 12:00:47 AM,0,0,0.005554067,0.10375,-1.0525,-0.40875,-82.349647514,48.442541777
4,1,19,482,12/30/1899 10:06:56 AM,12/30/1899 12:00:48 AM,0,0,0.004699904,-0.1725,-0.90125,-0.44875,-82.349646935,48.442543646
4,1,19,480,12/30/1899 10:06:56 AM,12/30/1899 12:00:48 AM,0,0,0.004767854,0.09125,-0.95625,-0.30125,-82.349647637,48.442542695
4,1,19,520,12/30/1899 10:07:00 AM,12/30/1899 12:00:52 AM,0,0,0.003047075,-0.03625,-1.1025,-0.0475,-82.349624807,48.442550474
4,1,19,522,12/30/1899 10:07:00 AM,12/30/1899 12:00:52 AM,0,0,0.002418845,-0.0075,-1.0825,-0.14375,-82.349623686,48.442550393
4,1,19,525,12/30/1899 10:07:01 AM,12/30/1899 12:00:52 AM,0,0,0.001301777,-0.07375,-1.09,-0.13875,-82.349621401,48.442551418
